i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
354,0,"Question{QuestionCommittee{λ=32231455704994648940792640887509767428478337005/22835963083295358096932575511191922182123945984, rank=8}}",0,"Question{QuestionCommittee{λ=23197067707576628082095641240776380117942253/5575186299632655785383929568162090376495104, rank=8}}",0,"Question{QuestionCommittee{λ=60833342967558714348391960274661946017070448621/22835963083295358096932575511191922182123945984, rank=8}}",0,"Question{QuestionCommittee{λ=24080715152053881626494095133201724684694978541/22835963083295358096932575511191922182123945984, rank=8}}",0,"Question{QuestionCommittee{λ=12537866795400367094547296983103273969909741/11150372599265311570767859136324180752990208, rank=8}}",0,"Question{QuestionCommittee{λ=36142217587248042466318928250686072083147915245/22835963083295358096932575511191922182123945984, rank=8}}",0,"Question{QuestionCommittee{λ=52669094246765934472467962905023597335082434541/22835963083295358096932575511191922182123945984, rank=8}}",0,"Question{QuestionCommittee{λ=1912386304981535433158988012759459488071661/1393796574908163946345982392040522594123776, rank=8}}",0,"Question{QuestionCommittee{λ=54277855657381932404528037688022127773617225709/22835963083295358096932575511191922182123945984, rank=8}}",0,"Question{QuestionCommittee{λ=26778599214858235928331477173846360565160607725/22835963083295358096932575511191922182123945984, rank=8}}"
355,0,"Question{QuestionCommittee{λ=64462911409989297881585281775019534856956674029/45671926166590716193865151022383844364247891968, rank=8}}",0,"Question{QuestionCommittee{λ=46394135415153256164191282481552760235884525/11150372599265311570767859136324180752990208, rank=8}}",0,"Question{QuestionCommittee{λ=121666685935117428696783920549323892034140897261/45671926166590716193865151022383844364247891968, rank=8}}",0,"Question{QuestionCommittee{λ=48161430304107763252988190266403449369389957101/45671926166590716193865151022383844364247891968, rank=8}}",0,"Question{QuestionCommittee{λ=25075733590800734189094593966206547939819501/22300745198530623141535718272648361505980416, rank=8}}",0,"Question{QuestionCommittee{λ=72284435174496084932637856501372144166295830509/45671926166590716193865151022383844364247891968, rank=8}}",0,"Question{QuestionCommittee{λ=105338188493531868944935925810047194670164869101/45671926166590716193865151022383844364247891968, rank=8}}",0,"Question{QuestionCommittee{λ=3824772609963070866317976025518918976143341/2787593149816327892691964784081045188247552, rank=8}}",0,"Question{QuestionCommittee{λ=108555711314763864809056075376044255547234451437/45671926166590716193865151022383844364247891968, rank=8}}",0,"Question{QuestionCommittee{λ=53557198429716471856662954347692721130321215469/45671926166590716193865151022383844364247891968, rank=8}}"
356,0,"Question{QuestionCommittee{λ=128925822819978595763170563550039069713913348077/91343852333181432387730302044767688728495783936, rank=8}}",0,"Question{QuestionCommittee{λ=92788270830306512328382564963105520471769069/22300745198530623141535718272648361505980416, rank=8}}",0,"Question{QuestionCommittee{λ=243333371870234857393567841098647784068281794541/91343852333181432387730302044767688728495783936, rank=8}}",0,"Question{QuestionCommittee{λ=96322860608215526505976380532806898738779914221/91343852333181432387730302044767688728495783936, rank=8}}",0,"Question{QuestionCommittee{λ=50151467181601468378189187932413095879639021/44601490397061246283071436545296723011960832, rank=8}}",0,"Question{QuestionCommittee{λ=144568870348992169865275713002744288332591661037/91343852333181432387730302044767688728495783936, rank=8}}",0,"Question{QuestionCommittee{λ=210676376987063737889871851620094389340329738221/91343852333181432387730302044767688728495783936, rank=8}}",0,"Question{QuestionCommittee{λ=7649545219926141732635952051037837952286701/5575186299632655785383929568162090376495104, rank=8}}",0,"Question{QuestionCommittee{λ=217111422629527729618112150752088511094468902893/91343852333181432387730302044767688728495783936, rank=8}}",0,"Question{QuestionCommittee{λ=107114396859432943713325908695385442260642430957/91343852333181432387730302044767688728495783936, rank=8}}"
357,0,"Question{QuestionCommittee{λ=257851645639957191526341127100078139427826696173/182687704666362864775460604089535377456991567872, rank=8}}",0,"Question{QuestionCommittee{λ=185576541660613024656765129926211040943538157/44601490397061246283071436545296723011960832, rank=8}}",0,"Question{QuestionCommittee{λ=486666743740469714787135682197295568136563589101/182687704666362864775460604089535377456991567872, rank=8}}",0,"Question{QuestionCommittee{λ=192645721216431053011952761065613797477559828461/182687704666362864775460604089535377456991567872, rank=8}}",0,"Question{QuestionCommittee{λ=100302934363202936756378375864826191759278061/89202980794122492566142873090593446023921664, rank=8}}",0,"Question{QuestionCommittee{λ=289137740697984339730551426005488576665183322093/182687704666362864775460604089535377456991567872, rank=8}}",0,"Question{QuestionCommittee{λ=421352753974127475779743703240188778680659476461/182687704666362864775460604089535377456991567872, rank=8}}",0,"Question{QuestionCommittee{λ=15299090439852283465271904102075675904573421/11150372599265311570767859136324180752990208, rank=8}}",0,"Question{QuestionCommittee{λ=434222845259055459236224301504177022188937805805/182687704666362864775460604089535377456991567872, rank=8}}",0,"Question{QuestionCommittee{λ=214228793718865887426651817390770884521284861933/182687704666362864775460604089535377456991567872, rank=8}}"
358,0,"Question{QuestionCommittee{λ=515703291279914383052682254200156278855653392365/365375409332725729550921208179070754913983135744, rank=8}}",0,"Question{QuestionCommittee{λ=371153083321226049313530259852422081887076333/89202980794122492566142873090593446023921664, rank=8}}",0,"Question{QuestionCommittee{λ=973333487480939429574271364394591136273127178221/365375409332725729550921208179070754913983135744, rank=8}}",0,"Question{QuestionCommittee{λ=385291442432862106023905522131227594955119656941/365375409332725729550921208179070754913983135744, rank=8}}",0,"Question{QuestionCommittee{λ=200605868726405873512756751729652383518556141/178405961588244985132285746181186892047843328, rank=8}}",0,"Question{QuestionCommittee{λ=578275481395968679461102852010977153330366644205/365375409332725729550921208179070754913983135744, rank=8}}",0,"Question{QuestionCommittee{λ=842705507948254951559487406480377557361318952941/365375409332725729550921208179070754913983135744, rank=8}}",0,"Question{QuestionCommittee{λ=30598180879704566930543808204151351809146861/22300745198530623141535718272648361505980416, rank=8}}",0,"Question{QuestionCommittee{λ=868445690518110918472448603008354044377875611629/365375409332725729550921208179070754913983135744, rank=8}}",0,"Question{QuestionCommittee{λ=428457587437731774853303634781541769042569723885/365375409332725729550921208179070754913983135744, rank=8}}"
359,0,"Question{QuestionCommittee{λ=1031406582559828766105364508400312557711306784749/730750818665451459101842416358141509827966271488, rank=8}}",0,"Question{QuestionCommittee{λ=742306166642452098627060519704844163774152685/178405961588244985132285746181186892047843328, rank=8}}",0,"Question{QuestionCommittee{λ=1946666974961878859148542728789182272546254356461/730750818665451459101842416358141509827966271488, rank=8}}",0,"Question{QuestionCommittee{λ=770582884865724212047811044262455189910239313901/730750818665451459101842416358141509827966271488, rank=8}}",0,"Question{QuestionCommittee{λ=401211737452811747025513503459304767037112301/356811923176489970264571492362373784095686656, rank=8}}",0,"Question{QuestionCommittee{λ=1156550962791937358922205704021954306660733288429/730750818665451459101842416358141509827966271488, rank=8}}",0,"Question{QuestionCommittee{λ=1685411015896509903118974812960755114722637905901/730750818665451459101842416358141509827966271488, rank=8}}",0,"Question{QuestionCommittee{λ=61196361759409133861087616408302703618293741/44601490397061246283071436545296723011960832, rank=8}}",0,"Question{QuestionCommittee{λ=1736891381036221836944897206016708088755751223277/730750818665451459101842416358141509827966271488, rank=8}}",0,"Question{QuestionCommittee{λ=856915174875463549706607269563083538085139447789/730750818665451459101842416358141509827966271488, rank=8}}"
360,0,"Question{QuestionCommittee{λ=2062813165119657532210729016800625115422613569517/1461501637330902918203684832716283019655932542976, rank=8}}",0,"Question{QuestionCommittee{λ=1484612333284904197254121039409688327548305389/356811923176489970264571492362373784095686656, rank=8}}",0,"Question{QuestionCommittee{λ=3893333949923757718297085457578364545092508712941/1461501637330902918203684832716283019655932542976, rank=8}}",0,"Question{QuestionCommittee{λ=1541165769731448424095622088524910379820478627821/1461501637330902918203684832716283019655932542976, rank=8}}",0,"Question{QuestionCommittee{λ=802423474905623494051027006918609534074224621/713623846352979940529142984724747568191373312, rank=8}}",0,"Question{QuestionCommittee{λ=2313101925583874717844411408043908613321466576877/1461501637330902918203684832716283019655932542976, rank=8}}",0,"Question{QuestionCommittee{λ=3370822031793019806237949625921510229445275811821/1461501637330902918203684832716283019655932542976, rank=8}}",0,"Question{QuestionCommittee{λ=122392723518818267722175232816605407236587501/89202980794122492566142873090593446023921664, rank=8}}",0,"Question{QuestionCommittee{λ=3473782762072443673889794412033416177511502446573/1461501637330902918203684832716283019655932542976, rank=8}}",0,"Question{QuestionCommittee{λ=1713830349750927099413214539126167076170278895597/1461501637330902918203684832716283019655932542976, rank=8}}"
361,0,"Question{QuestionCommittee{λ=4125626330239315064421458033601250230845227139053/2923003274661805836407369665432566039311865085952, rank=8}}",0,"Question{QuestionCommittee{λ=2969224666569808394508242078819376655096610797/713623846352979940529142984724747568191373312, rank=8}}",0,"Question{QuestionCommittee{λ=7786667899847515436594170915156729090185017425901/2923003274661805836407369665432566039311865085952, rank=8}}",0,"Question{QuestionCommittee{λ=3082331539462896848191244177049820759640957255661/2923003274661805836407369665432566039311865085952, rank=8}}",0,"Question{QuestionCommittee{λ=1604846949811246988102054013837219068148449261/1427247692705959881058285969449495136382746624, rank=8}}",0,"Question{QuestionCommittee{λ=4626203851167749435688822816087817226642933153773/2923003274661805836407369665432566039311865085952, rank=8}}",0,"Question{QuestionCommittee{λ=6741644063586039612475899251843020458890551623661/2923003274661805836407369665432566039311865085952, rank=8}}",0,"Question{QuestionCommittee{λ=244785447037636535444350465633210814473175021/178405961588244985132285746181186892047843328, rank=8}}",0,"Question{QuestionCommittee{λ=6947565524144887347779588824066832355023004893165/2923003274661805836407369665432566039311865085952, rank=8}}",0,"Question{QuestionCommittee{λ=3427660699501854198826429078252334152340557791213/2923003274661805836407369665432566039311865085952, rank=8}}"
362,0,"Question{QuestionCommittee{λ=8251252660478630128842916067202500461690454278125/5846006549323611672814739330865132078623730171904, rank=8}}",0,"Question{QuestionCommittee{λ=5938449333139616789016484157638753310193221613/1427247692705959881058285969449495136382746624, rank=8}}",0,"Question{QuestionCommittee{λ=15573335799695030873188341830313458180370034851821/5846006549323611672814739330865132078623730171904, rank=8}}",0,"Question{QuestionCommittee{λ=6164663078925793696382488354099641519281914511341/5846006549323611672814739330865132078623730171904, rank=8}}",0,"Question{QuestionCommittee{λ=3209693899622493976204108027674438136296898541/2854495385411919762116571938898990272765493248, rank=8}}",0,"Question{QuestionCommittee{λ=9252407702335498871377645632175634453285866307565/5846006549323611672814739330865132078623730171904, rank=8}}",0,"Question{QuestionCommittee{λ=13483288127172079224951798503686040917781103247341/5846006549323611672814739330865132078623730171904, rank=8}}",0,"Question{QuestionCommittee{λ=489570894075273070888700931266421628946350061/356811923176489970264571492362373784095686656, rank=8}}",0,"Question{QuestionCommittee{λ=13895131048289774695559177648133664710046009786349/5846006549323611672814739330865132078623730171904, rank=8}}",0,"Question{QuestionCommittee{λ=6855321399003708397652858156504668304681115582445/5846006549323611672814739330865132078623730171904, rank=8}}"
363,0,"Question{QuestionCommittee{λ=16502505320957260257685832134405000923380908556269/11692013098647223345629478661730264157247460343808, rank=8}}",0,"Question{QuestionCommittee{λ=11876898666279233578032968315277506620386443245/2854495385411919762116571938898990272765493248, rank=8}}",0,"Question{QuestionCommittee{λ=31146671599390061746376683660626916360740069703661/11692013098647223345629478661730264157247460343808, rank=8}}",0,"Question{QuestionCommittee{λ=12329326157851587392764976708199283038563829022701/11692013098647223345629478661730264157247460343808, rank=8}}",0,"Question{QuestionCommittee{λ=6419387799244987952408216055348876272593797101/5708990770823839524233143877797980545530986496, rank=8}}",0,"Question{QuestionCommittee{λ=18504815404670997742755291264351268906571732615149/11692013098647223345629478661730264157247460343808, rank=8}}",0,"Question{QuestionCommittee{λ=26966576254344158449903597007372081835562206494701/11692013098647223345629478661730264157247460343808, rank=8}}",0,"Question{QuestionCommittee{λ=979141788150546141777401862532843257892700141/713623846352979940529142984724747568191373312, rank=8}}",0,"Question{QuestionCommittee{λ=27790262096579549391118355296267329420092019572717/11692013098647223345629478661730264157247460343808, rank=8}}",0,"Question{QuestionCommittee{λ=13710642798007416795305716313009336609362231164909/11692013098647223345629478661730264157247460343808, rank=8}}"
