i,qV(1)/qC(0),Run 1 of 25,qV(1)/qC(0),Run 2 of 25,qV(1)/qC(0),Run 3 of 25,qV(1)/qC(0),Run 4 of 25,qV(1)/qC(0),Run 5 of 25,qV(1)/qC(0),Run 6 of 25,qV(1)/qC(0),Run 7 of 25,qV(1)/qC(0),Run 8 of 25,qV(1)/qC(0),Run 9 of 25,qV(1)/qC(0),Run 10 of 25,qV(1)/qC(0),Run 11 of 25,qV(1)/qC(0),Run 12 of 25,qV(1)/qC(0),Run 13 of 25,qV(1)/qC(0),Run 14 of 25,qV(1)/qC(0),Run 15 of 25,qV(1)/qC(0),Run 16 of 25,qV(1)/qC(0),Run 17 of 25,qV(1)/qC(0),Run 18 of 25,qV(1)/qC(0),Run 19 of 25,qV(1)/qC(0),Run 20 of 25,qV(1)/qC(0),Run 21 of 25,qV(1)/qC(0),Run 22 of 25,qV(1)/qC(0),Run 23 of 25,qV(1)/qC(0),Run 24 of 25,qV(1)/qC(0),Run 25 of 25
371,1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=10}}",0,"Question{QuestionCommittee{λ=2374777057/2147483648, rank=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=2}}",0,"Question{QuestionCommittee{λ=84555/65536, rank=2}}",0,"Question{QuestionCommittee{λ=7411099/4194304, rank=6}}",1,"Question{QuestionVoter{voter=Voter{19}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{4}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=9}}",0,"Question{QuestionCommittee{λ=48115291/33554432, rank=4}}",0,"Question{QuestionCommittee{λ=81408853/67108864, rank=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=6}}",0,"Question{QuestionCommittee{λ=18397403/16777216, rank=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=6}}",0,"Question{QuestionCommittee{λ=1077209/1048576, rank=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=8, b=7}}",0,"Question{QuestionCommittee{λ=4228181/4194304, rank=4}}",0,"Question{QuestionCommittee{λ=598123551/268435456, rank=5}}"
372,1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=4}}",0,"Question{QuestionCommittee{λ=9868195/8388608, rank=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=7, b=6}}",0,"Question{QuestionCommittee{λ=14822179/8388608, rank=6}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=6}}",0,"Question{QuestionCommittee{λ=267065/262144, rank=6}}",0,"Question{QuestionCommittee{λ=140743/131072, rank=6}}",0,"Question{QuestionCommittee{λ=823443/524288, rank=2}}",0,"Question{QuestionCommittee{λ=2207027159/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=16783/16384, rank=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=2}}",0,"Question{QuestionCommittee{λ=8572319/8388608, rank=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=8}}",0,"Question{QuestionCommittee{λ=134131/131072, rank=5}}",0,"Question{QuestionCommittee{λ=2741271/2097152, rank=7}}",0,"Question{QuestionCommittee{λ=1392792997/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=21774007/16777216, rank=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=7}}",0,"Question{QuestionCommittee{λ=18205655/16777216, rank=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=6}}",0,"Question{QuestionCommittee{λ=9816857/8388608, rank=8}}"
373,0,"Question{QuestionCommittee{λ=133485/131072, rank=4}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=10}}",0,"Question{QuestionCommittee{λ=35896087/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=42091569/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=334363/262144, rank=5}}",0,"Question{QuestionCommittee{λ=2637/2048, rank=7}}",1,"Question{QuestionVoter{voter=Voter{19}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=7}}",0,"Question{QuestionCommittee{λ=20709893/16777216, rank=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=3}}",0,"Question{QuestionCommittee{λ=72018787/67108864, rank=6}}",0,"Question{QuestionCommittee{λ=800875133/536870912, rank=6}}",0,"Question{QuestionCommittee{λ=161162179/134217728, rank=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{18}, a=5, b=3}}",0,"Question{QuestionCommittee{λ=9459847/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=5951065441/1073741824, rank=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=8}}",0,"Question{QuestionCommittee{λ=43547995/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=2154399/2097152, rank=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=6}}",0,"Question{QuestionCommittee{λ=565762391/134217728, rank=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{7}, a=9, b=1}}"
374,1,"Question{QuestionVoter{voter=Voter{14}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=6}}",0,"Question{QuestionCommittee{λ=71792193/67108864, rank=2}}",0,"Question{QuestionCommittee{λ=94532381/67108864, rank=4}}",0,"Question{QuestionCommittee{λ=106503065/67108864, rank=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=3, b=7}}",0,"Question{QuestionCommittee{λ=17946381/16777216, rank=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=2, b=10}}",0,"Question{QuestionCommittee{λ=9106865/8388608, rank=4}}",0,"Question{QuestionCommittee{λ=26370221/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=105006891/67108864, rank=3}}",0,"Question{QuestionCommittee{λ=1601750247/1073741824, rank=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=3}}",0,"Question{QuestionCommittee{λ=372022487/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=85041691/67108864, rank=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=10, b=8}}",0,"Question{QuestionCommittee{λ=5482561/4194304, rank=7}}",0,"Question{QuestionCommittee{λ=20952776381/17179869184, rank=5}}",0,"Question{QuestionCommittee{λ=159507479/67108864, rank=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=4}}",0,"Question{QuestionCommittee{λ=597229/524288, rank=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=8}}",0,"Question{QuestionCommittee{λ=706251/524288, rank=6}}"
375,1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=3, b=10}}",0,"Question{QuestionCommittee{λ=21543727/16777216, rank=6}}",0,"Question{QuestionCommittee{λ=1342177261/67108864, rank=8}}",1,"Question{QuestionVoter{voter=Voter{14}, a=8, b=5}}",0,"Question{QuestionCommittee{λ=577849/524288, rank=2}}",0,"Question{QuestionCommittee{λ=9321434573/8589934592, rank=4}}",0,"Question{QuestionCommittee{λ=35892781/33554432, rank=5}}",0,"Question{QuestionCommittee{λ=2141783/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=476141/262144, rank=8}}",0,"Question{QuestionCommittee{λ=9079505/8388608, rank=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=10, b=9}}",0,"Question{QuestionCommittee{λ=23186809/16777216, rank=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=9, b=7}}",0,"Question{QuestionCommittee{λ=17144657/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=225304393/134217728, rank=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=6, b=10}}",0,"Question{QuestionCommittee{λ=2315481/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=87096009/67108864, rank=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=6}}",0,"Question{QuestionCommittee{λ=36326361/33554432, rank=4}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=1}}"
376,1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=4}}",0,"Question{QuestionCommittee{λ=11118585/8388608, rank=6}}",0,"Question{QuestionCommittee{λ=24245413/16777216, rank=7}}",0,"Question{QuestionCommittee{λ=1138427/1048576, rank=6}}",0,"Question{QuestionCommittee{λ=94560235/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=1155717/1048576, rank=2}}",0,"Question{QuestionCommittee{λ=47776521/33554432, rank=6}}",0,"Question{QuestionCommittee{λ=3039176809/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=75815/65536, rank=7}}",0,"Question{QuestionCommittee{λ=55096803/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=151829493/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=27722153/8388608, rank=7}}",0,"Question{QuestionCommittee{λ=46689701/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=5841433/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=279719/262144, rank=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=8}}",0,"Question{QuestionCommittee{λ=2159530929/1073741824, rank=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=6}}",0,"Question{QuestionCommittee{λ=99197603/67108864, rank=3}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=3}}",0,"Question{QuestionCommittee{λ=4308779/4194304, rank=2}}",0,"Question{QuestionCommittee{λ=72652703/67108864, rank=4}}",0,"Question{QuestionCommittee{λ=1194439/1048576, rank=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=9}}"
377,0,"Question{QuestionCommittee{λ=2178187/2097152, rank=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=7}}",0,"Question{QuestionCommittee{λ=4629525813/4294967296, rank=3}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=10, b=2}}",0,"Question{QuestionCommittee{λ=4219175/4194304, rank=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=8}}",0,"Question{QuestionCommittee{λ=144037593/134217728, rank=6}}",1,"Question{QuestionVoter{voter=Voter{18}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=3}}",0,"Question{QuestionCommittee{λ=37860421/33554432, rank=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=4}}",0,"Question{QuestionCommittee{λ=4630981/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=174192037/134217728, rank=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=8}}",0,"Question{QuestionCommittee{λ=2360669025/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=6800173/4194304, rank=5}}",0,"Question{QuestionCommittee{λ=18685253/16777216, rank=4}}"
378,1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=4}}",0,"Question{QuestionCommittee{λ=1405044045/1073741824, rank=4}}",0,"Question{QuestionCommittee{λ=576785/524288, rank=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=6}}",0,"Question{QuestionCommittee{λ=2171955/2097152, rank=3}}",1,"Question{QuestionVoter{voter=Voter{19}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=4, b=1}}",0,"Question{QuestionCommittee{λ=9918279/8388608, rank=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=6}}",0,"Question{QuestionCommittee{λ=4414054337/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=549539/524288, rank=4}}",0,"Question{QuestionCommittee{λ=392881409/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=5445/4096, rank=8}}",0,"Question{QuestionCommittee{λ=744044955/536870912, rank=8}}",1,"Question{QuestionVoter{voter=Voter{7}, a=7, b=4}}",0,"Question{QuestionCommittee{λ=75720861/67108864, rank=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=5}}",0,"Question{QuestionCommittee{λ=61918943/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=16934099/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=9049446077/8589934592, rank=6}}",0,"Question{QuestionCommittee{λ=23595803/16777216, rank=6}}",0,"Question{QuestionCommittee{λ=328014839/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=8456343/8388608, rank=4}}",0,"Question{QuestionCommittee{λ=37370487/33554432, rank=4}}"
379,0,"Question{QuestionCommittee{λ=4356355/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=19736409/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=335544301/16777216, rank=8}}",1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=1}}",0,"Question{QuestionCommittee{λ=4343929/4194304, rank=3}}",0,"Question{QuestionCommittee{λ=2311415/2097152, rank=2}}",0,"Question{QuestionCommittee{λ=2496437/2097152, rank=5}}",0,"Question{QuestionCommittee{λ=534111/524288, rank=6}}",0,"Question{QuestionCommittee{λ=151649/131072, rank=7}}",1,"Question{QuestionVoter{voter=Voter{6}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=7}}",0,"Question{QuestionCommittee{λ=288075167/268435456, rank=6}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=7}}",0,"Question{QuestionCommittee{λ=10909/8192, rank=8}}",0,"Question{QuestionCommittee{λ=2410101/2097152, rank=6}}",1,"Question{QuestionVoter{voter=Voter{17}, a=10, b=3}}",0,"Question{QuestionCommittee{λ=268243/262144, rank=5}}",0,"Question{QuestionCommittee{λ=2510991/2097152, rank=5}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=7}}",0,"Question{QuestionCommittee{λ=319014977/134217728, rank=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=3}}",0,"Question{QuestionCommittee{λ=192382409/134217728, rank=3}}",1,"Question{QuestionVoter{voter=Voter{1}, a=9, b=4}}"
380,0,"Question{QuestionCommittee{λ=156791191/134217728, rank=2}}",0,"Question{QuestionCommittee{λ=2810088109/2147483648, rank=4}}",0,"Question{QuestionCommittee{λ=1153589/1048576, rank=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=10, b=2}}",0,"Question{QuestionCommittee{λ=556495311/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=2706160655/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=141877103/134217728, rank=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=7, b=3}}",0,"Question{QuestionCommittee{λ=110193625/67108864, rank=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=5, b=10}}",0,"Question{QuestionCommittee{λ=1345050823/1073741824, rank=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=5}}",0,"Question{QuestionCommittee{λ=11682847/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=298140797/268435456, rank=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=5}}",0,"Question{QuestionCommittee{λ=536505/524288, rank=5}}",0,"Question{QuestionCommittee{λ=5021963/4194304, rank=5}}",0,"Question{QuestionCommittee{λ=123837867/67108864, rank=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=7, b=4}}",0,"Question{QuestionCommittee{λ=47191625/33554432, rank=6}}",1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=5}}",0,"Question{QuestionCommittee{λ=384764837/268435456, rank=3}}",0,"Question{QuestionCommittee{λ=1195503/1048576, rank=1}}"
381,0,"Question{QuestionCommittee{λ=17422247/16777216, rank=7}}",0,"Question{QuestionCommittee{λ=34308941/33554432, rank=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=6}}",0,"Question{QuestionCommittee{λ=4622849/4194304, rank=2}}",0,"Question{QuestionCommittee{λ=4992893/4194304, rank=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=9}}",0,"Question{QuestionCommittee{λ=281505/262144, rank=6}}",0,"Question{QuestionCommittee{λ=952263/524288, rank=8}}",0,"Question{QuestionCommittee{λ=16849511/16777216, rank=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=10, b=6}}",0,"Question{QuestionCommittee{λ=9340907/8388608, rank=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=7, b=6}}",0,"Question{QuestionCommittee{λ=20993677/16777216, rank=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=3}}",0,"Question{QuestionCommittee{λ=8736669/8388608, rank=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=7}}",0,"Question{QuestionCommittee{λ=2785585975/2147483648, rank=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=7}}",0,"Question{QuestionCommittee{λ=656029697/536870912, rank=7}}",0,"Question{QuestionCommittee{λ=16912705/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=148678989/134217728, rank=3}}"
382,0,"Question{QuestionCommittee{λ=34844475/33554432, rank=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=6}}",0,"Question{QuestionCommittee{λ=48490807/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=9587565/8388608, rank=7}}",0,"Question{QuestionCommittee{λ=794335/524288, rank=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=8, b=3}}",0,"Question{QuestionCommittee{λ=95553023/67108864, rank=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=6, b=7}}",0,"Question{QuestionCommittee{λ=58562985/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=1904545/1048576, rank=8}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=4}}",0,"Question{QuestionCommittee{λ=96230563/67108864, rank=4}}",0,"Question{QuestionCommittee{λ=9732459/8388608, rank=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=10, b=7}}",0,"Question{QuestionCommittee{λ=450608767/268435456, rank=8}}",1,"Question{QuestionVoter{voter=Voter{6}, a=10, b=4}}",0,"Question{QuestionCommittee{λ=11902130901/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=247675753/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=106139/65536, rank=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=3}}",0,"Question{QuestionCommittee{λ=21499191/16777216, rank=5}}",0,"Question{QuestionCommittee{λ=769529693/536870912, rank=3}}",1,"Question{QuestionVoter{voter=Voter{10}, a=8, b=2}}"
383,0,"Question{QuestionCommittee{λ=69688969/67108864, rank=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=5}}",0,"Question{QuestionCommittee{λ=668707/524288, rank=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=10, b=7}}",0,"Question{QuestionCommittee{λ=2269957/2097152, rank=2}}",0,"Question{QuestionCommittee{λ=71785543/67108864, rank=5}}",0,"Question{QuestionCommittee{λ=117125951/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=1646867/1048576, rank=2}}",0,"Question{QuestionCommittee{λ=8828108693/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=33547/32768, rank=2}}",0,"Question{QuestionCommittee{λ=785762837/536870912, rank=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=9}}",0,"Question{QuestionCommittee{λ=41987335/33554432, rank=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=3}}",0,"Question{QuestionCommittee{λ=2163633/2097152, rank=1}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=8}}",0,"Question{QuestionCommittee{λ=348384055/268435456, rank=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=10, b=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=10, b=5}}",0,"Question{QuestionCommittee{λ=135685801/134217728, rank=4}}",0,"Question{QuestionCommittee{λ=623993075/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=2391025/2097152, rank=1}}"
384,1,"Question{QuestionVoter{voter=Voter{14}, a=10, b=6}}",0,"Question{QuestionCommittee{λ=4749554133/4294967296, rank=3}}",0,"Question{QuestionCommittee{λ=2307197/2097152, rank=5}}",1,"Question{QuestionVoter{voter=Voter{7}, a=6, b=1}}",0,"Question{QuestionCommittee{λ=1588651/1048576, rank=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=10}}",0,"Question{QuestionCommittee{λ=139874313/134217728, rank=5}}",0,"Question{QuestionCommittee{λ=3417068151/2147483648, rank=7}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=9}}",0,"Question{QuestionCommittee{λ=1099097/1048576, rank=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=6}}",0,"Question{QuestionCommittee{λ=4546887/4194304, rank=5}}",0,"Question{QuestionCommittee{λ=559419/524288, rank=3}}",0,"Question{QuestionCommittee{λ=36794787/33554432, rank=3}}",0,"Question{QuestionCommittee{λ=151441703/134217728, rank=2}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=4}}",0,"Question{QuestionCommittee{λ=198395187/134217728, rank=3}}",0,"Question{QuestionCommittee{λ=21343/16384, rank=8}}",0,"Question{QuestionCommittee{λ=1509611/1048576, rank=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=10, b=5}}",1,"Question{QuestionVoter{voter=Voter{7}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=7}}"
385,1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=10}}",0,"Question{QuestionCommittee{λ=84183119/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=1337433/1048576, rank=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=5}}",0,"Question{QuestionCommittee{λ=9985767/8388608, rank=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=6}}",0,"Question{QuestionCommittee{λ=220387231/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=55169/32768, rank=3}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=10}}",0,"Question{QuestionCommittee{λ=23365713/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=1118819/1048576, rank=3}}",0,"Question{QuestionCommittee{λ=554213/524288, rank=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=3}}",0,"Question{QuestionCommittee{λ=24181763/16777216, rank=5}}",0,"Question{QuestionCommittee{λ=8617539/8388608, rank=2}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=10}}",0,"Question{QuestionCommittee{λ=1131524801/268435456, rank=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=7, b=1}}"
