i,qV(1)/qC(0),Run 1 of 25,qV(1)/qC(0),Run 2 of 25,qV(1)/qC(0),Run 3 of 25,qV(1)/qC(0),Run 4 of 25,qV(1)/qC(0),Run 5 of 25,qV(1)/qC(0),Run 6 of 25,qV(1)/qC(0),Run 7 of 25,qV(1)/qC(0),Run 8 of 25,qV(1)/qC(0),Run 9 of 25,qV(1)/qC(0),Run 10 of 25,qV(1)/qC(0),Run 11 of 25,qV(1)/qC(0),Run 12 of 25,qV(1)/qC(0),Run 13 of 25,qV(1)/qC(0),Run 14 of 25,qV(1)/qC(0),Run 15 of 25,qV(1)/qC(0),Run 16 of 25,qV(1)/qC(0),Run 17 of 25,qV(1)/qC(0),Run 18 of 25,qV(1)/qC(0),Run 19 of 25,qV(1)/qC(0),Run 20 of 25,qV(1)/qC(0),Run 21 of 25,qV(1)/qC(0),Run 22 of 25,qV(1)/qC(0),Run 23 of 25,qV(1)/qC(0),Run 24 of 25,qV(1)/qC(0),Run 25 of 25
375,0,"Question{QuestionCommittee{λ=11703212092424173/2251799813685248, rank=7}}",0,"Question{QuestionCommittee{λ=426206334025709/281474976710656, rank=5}}",0,"Question{QuestionCommittee{λ=32465787518957/17592186044416, rank=6}}",0,"Question{QuestionCommittee{λ=22109015982061/17592186044416, rank=5}}",0,"Question{QuestionCommittee{λ=1484486660325357/1125899906842624, rank=1}}",0,"Question{QuestionCommittee{λ=2795082272192069613/2305843009213693952, rank=5}}",0,"Question{QuestionCommittee{λ=1855400030189/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=1020352486965229/562949953421312, rank=6}}",0,"Question{QuestionCommittee{λ=1470116240818157/1125899906842624, rank=6}}",0,"Question{QuestionCommittee{λ=2766160013293/2199023255552, rank=1}}",0,"Question{QuestionCommittee{λ=7033557073901/1099511627776, rank=7}}",0,"Question{QuestionCommittee{λ=35967325732845/35184372088832, rank=3}}",0,"Question{QuestionCommittee{λ=101489569365997/70368744177664, rank=3}}",0,"Question{QuestionCommittee{λ=373051216860545005/288230376151711744, rank=5}}",0,"Question{QuestionCommittee{λ=1139312708589/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=220349697621997/70368744177664, rank=7}}",0,"Question{QuestionCommittee{λ=304771540205/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=235083937480685/70368744177664, rank=6}}",0,"Question{QuestionCommittee{λ=163447999341/137438953472, rank=3}}",0,"Question{QuestionCommittee{λ=45191415955437/35184372088832, rank=6}}",0,"Question{QuestionCommittee{λ=18283827544045/17592186044416, rank=6}}",0,"Question{QuestionCommittee{λ=6654191141388269/4503599627370496, rank=1}}",0,"Question{QuestionCommittee{λ=808737839251437/562949953421312, rank=3}}",0,"Question{QuestionCommittee{λ=18092719268167661/18014398509481984, rank=2}}",0,"Question{QuestionCommittee{λ=2641564334061/2199023255552, rank=4}}"
376,0,"Question{QuestionCommittee{λ=69151942253/68719476736, rank=2}}",0,"Question{QuestionCommittee{λ=10576886732161005/9007199254740992, rank=2}}",0,"Question{QuestionCommittee{λ=10860799522242541/9007199254740992, rank=4}}",0,"Question{QuestionCommittee{λ=133587832864749/70368744177664, rank=6}}",0,"Question{QuestionCommittee{λ=18255805612013/17592186044416, rank=3}}",0,"Question{QuestionCommittee{λ=5590164544384139245/4611686018427387904, rank=5}}",0,"Question{QuestionCommittee{λ=17686678630039533/2251799813685248, rank=8}}",0,"Question{QuestionCommittee{λ=4416351883245/4398046511104, rank=2}}",0,"Question{QuestionCommittee{λ=1179400303280109/1125899906842624, rank=2}}",0,"Question{QuestionCommittee{λ=78075463139309/70368744177664, rank=3}}",0,"Question{QuestionCommittee{λ=42290320754343917/36028797018963968, rank=1}}",0,"Question{QuestionCommittee{λ=77443964338157/70368744177664, rank=5}}",0,"Question{QuestionCommittee{λ=9083225292781/8796093022208, rank=2}}",0,"Question{QuestionCommittee{λ=49411215654893/35184372088832, rank=4}}",0,"Question{QuestionCommittee{λ=290365641423060973/288230376151711744, rank=3}}",0,"Question{QuestionCommittee{λ=440699395244013/140737488355328, rank=7}}",0,"Question{QuestionCommittee{λ=9524347445229/8796093022208, rank=5}}",0,"Question{QuestionCommittee{λ=422128646094847981/288230376151711744, rank=3}}",0,"Question{QuestionCommittee{λ=920646420266989/562949953421312, rank=8}}",0,"Question{QuestionCommittee{λ=2271822004205/2199023255552, rank=1}}",0,"Question{QuestionCommittee{λ=36567655088109/35184372088832, rank=6}}",0,"Question{QuestionCommittee{λ=245071119515629/140737488355328, rank=6}}",0,"Question{QuestionCommittee{λ=1019291781562349/281474976710656, rank=5}}",0,"Question{QuestionCommittee{λ=38186483318765/35184372088832, rank=5}}",0,"Question{QuestionCommittee{λ=72352034652141/70368744177664, rank=1}}"
377,0,"Question{QuestionCommittee{λ=4806109021729718253/4611686018427387904, rank=4}}",0,"Question{QuestionCommittee{λ=210052570808301/140737488355328, rank=3}}",0,"Question{QuestionCommittee{λ=213802938007533/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=160352518275053/140737488355328, rank=4}}",0,"Question{QuestionCommittee{λ=64610406127108077/36028797018963968, rank=8}}",0,"Question{QuestionCommittee{λ=578973034989/549755813888, rank=4}}",0,"Question{QuestionCommittee{λ=9911856229/8589934592, rank=7}}",0,"Question{QuestionCommittee{λ=3826951843821/1099511627776, rank=5}}",0,"Question{QuestionCommittee{λ=19172914834178029/18014398509481984, rank=4}}",0,"Question{QuestionCommittee{λ=2260069801965/2199023255552, rank=7}}",0,"Question{QuestionCommittee{λ=453453973290989/281474976710656, rank=6}}",0,"Question{QuestionCommittee{λ=164288267347296237/144115188075855872, rank=2}}",0,"Question{QuestionCommittee{λ=18166450585581/17592186044416, rank=2}}",0,"Question{QuestionCommittee{λ=320060669820909/140737488355328, rank=6}}",0,"Question{QuestionCommittee{λ=45122136775327725/36028797018963968, rank=5}}",0,"Question{QuestionCommittee{λ=9062147784685/4398046511104, rank=6}}",0,"Question{QuestionCommittee{λ=71514228785133/70368744177664, rank=6}}",0,"Question{QuestionCommittee{λ=844257292189695981/576460752303423488, rank=3}}",0,"Question{QuestionCommittee{λ=9114226937298925/4503599627370496, rank=7}}",0,"Question{QuestionCommittee{λ=3298786700951533/2251799813685248, rank=8}}",0,"Question{QuestionCommittee{λ=7602303557613/4398046511104, rank=2}}",0,"Question{QuestionCommittee{λ=71752942026733/35184372088832, rank=4}}",0,"Question{QuestionCommittee{λ=6729678610413/4398046511104, rank=6}}",0,"Question{QuestionCommittee{λ=1332033822392301/1125899906842624, rank=3}}",0,"Question{QuestionCommittee{λ=2550515948847085/2251799813685248, rank=2}}"
378,0,"Question{QuestionCommittee{λ=381687560404973/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=21153773464322029/18014398509481984, rank=2}}",0,"Question{QuestionCommittee{λ=21721599044485101/18014398509481984, rank=4}}",0,"Question{QuestionCommittee{λ=39973340413933/35184372088832, rank=7}}",0,"Question{QuestionCommittee{λ=573277718708205/562949953421312, rank=4}}",0,"Question{QuestionCommittee{λ=201781015533/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=27222505095149/17592186044416, rank=6}}",0,"Question{QuestionCommittee{λ=8832703766509/8796093022208, rank=2}}",0,"Question{QuestionCommittee{λ=38345829668356077/36028797018963968, rank=4}}",0,"Question{QuestionCommittee{λ=156150926278637/140737488355328, rank=3}}",0,"Question{QuestionCommittee{λ=14067114147821/2199023255552, rank=7}}",0,"Question{QuestionCommittee{λ=637212119531501/562949953421312, rank=8}}",0,"Question{QuestionCommittee{λ=71265215643629/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=397320118253/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=1781498398701/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=544105869869037/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=70636141215725/70368744177664, rank=2}}",0,"Question{QuestionCommittee{λ=1374904167405/1099511627776, rank=5}}",0,"Question{QuestionCommittee{λ=9953540579309/8796093022208, rank=4}}",0,"Question{QuestionCommittee{λ=84793665913880557/72057594037927936, rank=4}}",0,"Question{QuestionCommittee{λ=2519162215727085/2251799813685248, rank=4}}",0,"Question{QuestionCommittee{λ=5900943597549/4398046511104, rank=3}}",0,"Question{QuestionCommittee{λ=2038583563124717/562949953421312, rank=5}}",0,"Question{QuestionCommittee{λ=76372966637549/70368744177664, rank=5}}",0,"Question{QuestionCommittee{λ=5101031897694189/4503599627370496, rank=2}}"
379,0,"Question{QuestionCommittee{λ=148052425197/137438953472, rank=3}}",0,"Question{QuestionCommittee{λ=713756618260461/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=355356123629/274877906944, rank=3}}",0,"Question{QuestionCommittee{λ=267175665729517/140737488355328, rank=6}}",0,"Question{QuestionCommittee{λ=129220812254216173/72057594037927936, rank=8}}",0,"Question{QuestionCommittee{λ=403562031085/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=6847003958968301/4503599627370496, rank=3}}",0,"Question{QuestionCommittee{λ=17665407533037/17592186044416, rank=2}}",0,"Question{QuestionCommittee{λ=376096842579949/281474976710656, rank=1}}",0,"Question{QuestionCommittee{λ=3166767471919085/2251799813685248, rank=5}}",0,"Question{QuestionCommittee{λ=906907946581997/562949953421312, rank=6}}",0,"Question{QuestionCommittee{λ=154887928676333/140737488355328, rank=5}}",0,"Question{QuestionCommittee{λ=4758052474861/4398046511104, rank=4}}",0,"Question{QuestionCommittee{λ=23962541539309/8796093022208, rank=7}}",0,"Question{QuestionCommittee{λ=27202586780106733/18014398509481984, rank=7}}",0,"Question{QuestionCommittee{λ=18124295569389/8796093022208, rank=6}}",0,"Question{QuestionCommittee{λ=153830314307747821/144115188075855872, rank=3}}",0,"Question{QuestionCommittee{λ=1688514584379391981/1152921504606846976, rank=3}}",0,"Question{QuestionCommittee{λ=76116682535337965/72057594037927936, rank=1}}",0,"Question{QuestionCommittee{λ=1433270552557/1099511627776, rank=7}}",0,"Question{QuestionCommittee{λ=73135310176237/70368744177664, rank=6}}",0,"Question{QuestionCommittee{λ=11801887195117/8796093022208, rank=3}}",0,"Question{QuestionCommittee{λ=2676581086527469/2251799813685248, rank=7}}",0,"Question{QuestionCommittee{λ=70123217389/68719476736, rank=6}}",0,"Question{QuestionCommittee{λ=324197694740365293/288230376151711744, rank=5}}"
380,0,"Question{QuestionCommittee{λ=20623766175725/8796093022208, rank=6}}",0,"Question{QuestionCommittee{λ=1427513236520941/1125899906842624, rank=1}}",0,"Question{QuestionCommittee{λ=1136681586524141/1125899906842624, rank=5}}",0,"Question{QuestionCommittee{λ=534351331459053/281474976710656, rank=6}}",0,"Question{QuestionCommittee{λ=89959881016082413/72057594037927936, rank=7}}",0,"Question{QuestionCommittee{λ=39480011392595001325/36893488147419103232, rank=2}}",0,"Question{QuestionCommittee{λ=5126792343977965/4503599627370496, rank=4}}",0,"Question{QuestionCommittee{λ=302157796737005/281474976710656, rank=3}}",0,"Question{QuestionCommittee{λ=752193685159917/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=73907490072297453/72057594037927936, rank=4}}",0,"Question{QuestionCommittee{λ=28134228295661/4398046511104, rank=7}}",0,"Question{QuestionCommittee{λ=289879983652845/281474976710656, rank=4}}",0,"Question{QuestionCommittee{λ=142530431287277/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=794640236525/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=54457957805/34359738368, rank=2}}",0,"Question{QuestionCommittee{λ=4777710039021/4398046511104, rank=1}}",0,"Question{QuestionCommittee{λ=19048694890477/17592186044416, rank=5}}",0,"Question{QuestionCommittee{λ=2749808334829/2199023255552, rank=5}}",0,"Question{QuestionCommittee{λ=152233365070675949/144115188075855872, rank=1}}",0,"Question{QuestionCommittee{λ=6597573401903085/4503599627370496, rank=8}}",0,"Question{QuestionCommittee{λ=1158210399213/1099511627776, rank=3}}",0,"Question{QuestionCommittee{λ=640602306076737517/288230376151711744, rank=7}}",0,"Question{QuestionCommittee{λ=4077167126249453/1125899906842624, rank=5}}",0,"Question{QuestionCommittee{λ=2664067644784621/2251799813685248, rank=3}}",0,"Question{QuestionCommittee{λ=648395389480730605/576460752303423488, rank=5}}"
381,0,"Question{QuestionCommittee{λ=23406424184848365/4503599627370496, rank=7}}",0,"Question{QuestionCommittee{λ=852412668051437/562949953421312, rank=5}}",0,"Question{QuestionCommittee{λ=710712247277/549755813888, rank=3}}",0,"Question{QuestionCommittee{λ=44218031964141/35184372088832, rank=5}}",0,"Question{QuestionCommittee{λ=631981111277/549755813888, rank=5}}",0,"Question{QuestionCommittee{λ=1157946069997/1099511627776, rank=4}}",0,"Question{QuestionCommittee{λ=54445010190317/35184372088832, rank=6}}",0,"Question{QuestionCommittee{λ=7653903687661/2199023255552, rank=5}}",0,"Question{QuestionCommittee{λ=2940232481636333/2251799813685248, rank=6}}",0,"Question{QuestionCommittee{λ=21241707601330157/18014398509481984, rank=2}}",0,"Question{QuestionCommittee{λ=286771534829/274877906944, rank=3}}",0,"Question{QuestionCommittee{λ=309775857352685/281474976710656, rank=5}}",0,"Question{QuestionCommittee{λ=285060862574573/281474976710656, rank=1}}",0,"Question{QuestionCommittee{λ=746102433721090029/576460752303423488, rank=5}}",0,"Question{QuestionCommittee{λ=2787168766394349/2251799813685248, rank=4}}",0,"Question{QuestionCommittee{λ=36248591138797/17592186044416, rank=6}}",0,"Question{QuestionCommittee{λ=14830554508681019373/4611686018427387904, rank=8}}",0,"Question{QuestionCommittee{λ=3377029168758783981/2305843009213693952, rank=3}}",0,"Question{QuestionCommittee{λ=1841292840533997/1125899906842624, rank=8}}",0,"Question{QuestionCommittee{λ=169587331827761133/144115188075855872, rank=4}}",0,"Question{QuestionCommittee{λ=5038324431454189/4503599627370496, rank=4}}",0,"Question{QuestionCommittee{λ=23603774390253/17592186044416, rank=3}}",0,"Question{QuestionCommittee{λ=47531811504109/35184372088832, rank=2}}",0,"Question{QuestionCommittee{λ=155901677797357/140737488355328, rank=4}}",0,"Question{QuestionCommittee{λ=2531939166715885/1125899906842624, rank=6}}"
382,0,"Question{QuestionCommittee{λ=138303884525/137438953472, rank=2}}",0,"Question{QuestionCommittee{λ=13694148812996589/9007199254740992, rank=8}}",0,"Question{QuestionCommittee{λ=1421424494573/1099511627776, rank=3}}",0,"Question{QuestionCommittee{λ=43696384540653/35184372088832, rank=3}}",0,"Question{QuestionCommittee{λ=1153163320098797/1125899906842624, rank=2}}",0,"Question{QuestionCommittee{λ=1508573506424537069/576460752303423488, rank=6}}",0,"Question{QuestionCommittee{λ=10253584687955949/9007199254740992, rank=4}}",0,"Question{QuestionCommittee{λ=159135602442221/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=1504387370319853/1125899906842624, rank=1}}",0,"Question{QuestionCommittee{λ=147814980144594925/144115188075855872, rank=4}}",0,"Question{QuestionCommittee{λ=573543069677/549755813888, rank=3}}",0,"Question{QuestionCommittee{λ=579759967305709/562949953421312, rank=4}}",0,"Question{QuestionCommittee{λ=9516104949741/8796093022208, rank=4}}",0,"Question{QuestionCommittee{λ=743011748151277/562949953421312, rank=2}}",0,"Question{QuestionCommittee{λ=90244273550655469/72057594037927936, rank=5}}",0,"Question{QuestionCommittee{λ=9555420078061/8796093022208, rank=1}}",0,"Question{QuestionCommittee{λ=29661109017362038765/9223372036854775808, rank=8}}",0,"Question{QuestionCommittee{λ=4865745746441273325/4611686018427387904, rank=4}}",0,"Question{QuestionCommittee{λ=11243455791085/8796093022208, rank=6}}",0,"Question{QuestionCommittee{λ=4543644008429/4398046511104, rank=1}}",0,"Question{QuestionCommittee{λ=10076648862908397/9007199254740992, rank=4}}",0,"Question{QuestionCommittee{λ=13308382282776557/9007199254740992, rank=1}}",0,"Question{QuestionCommittee{λ=95063623008237/70368744177664, rank=2}}",0,"Question{QuestionCommittee{λ=80529878941677/70368744177664, rank=8}}",0,"Question{QuestionCommittee{λ=2966227617773/2199023255552, rank=7}}"
383,0,"Question{QuestionCommittee{λ=41247532351469/17592186044416, rank=6}}",0,"Question{QuestionCommittee{λ=41812301610989/35184372088832, rank=7}}",0,"Question{QuestionCommittee{λ=1284015164227565/1125899906842624, rank=7}}",0,"Question{QuestionCommittee{λ=2365786507182061/2251799813685248, rank=2}}",0,"Question{QuestionCommittee{λ=2968973320650733/2251799813685248, rank=1}}",0,"Question{QuestionCommittee{λ=2013203302186989/1125899906842624, rank=7}}",0,"Question{QuestionCommittee{λ=327514673905645/281474976710656, rank=2}}",0,"Question{QuestionCommittee{λ=604315593474029/562949953421312, rank=3}}",0,"Question{QuestionCommittee{λ=616451754426349/562949953421312, rank=3}}",0,"Question{QuestionCommittee{λ=295629960289189869/288230376151711744, rank=4}}",0,"Question{QuestionCommittee{λ=1813815893164013/1125899906842624, rank=6}}",0,"Question{QuestionCommittee{λ=71934651465709/70368744177664, rank=3}}",0,"Question{QuestionCommittee{λ=36332901171181/35184372088832, rank=2}}",0,"Question{QuestionCommittee{λ=98822431309805/70368744177664, rank=4}}",0,"Question{QuestionCommittee{λ=2278625417197/2199023255552, rank=1}}",0,"Question{QuestionCommittee{λ=585946788528109/562949953421312, rank=4}}",0,"Question{QuestionCommittee{λ=141272282431469/140737488355328, rank=2}}",0,"Question{QuestionCommittee{λ=470167874961389/140737488355328, rank=6}}",0,"Question{QuestionCommittee{λ=22486911582189/17592186044416, rank=6}}",0,"Question{QuestionCommittee{λ=339174663655522285/288230376151711744, rank=4}}",0,"Question{QuestionCommittee{λ=146270620352493/140737488355328, rank=6}}",0,"Question{QuestionCommittee{λ=198855876280301/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=13459357220845/8796093022208, rank=6}}",0,"Question{QuestionCommittee{λ=140246434797/137438953472, rank=6}}",0,"Question{QuestionCommittee{λ=36423142146029/35184372088832, rank=3}}"
384,0,"Question{QuestionCommittee{λ=285905734860781/281474976710656, rank=1}}",0,"Question{QuestionCommittee{λ=83624603221997/70368744177664, rank=7}}",0,"Question{QuestionCommittee{λ=602280793473005/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=4731573014364141/4503599627370496, rank=2}}",0,"Question{QuestionCommittee{λ=1146555437416429/1125899906842624, rank=4}}",0,"Question{QuestionCommittee{λ=11180329088768278509/9223372036854775808, rank=5}}",0,"Question{QuestionCommittee{λ=655029347811309/562949953421312, rank=2}}",0,"Question{QuestionCommittee{λ=870438113116141/281474976710656, rank=8}}",0,"Question{QuestionCommittee{λ=1593824168941/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=42483415202660333/36028797018963968, rank=2}}",0,"Question{QuestionCommittee{λ=24995692740589/17592186044416, rank=4}}",0,"Question{QuestionCommittee{λ=328576534694592493/288230376151711744, rank=2}}",0,"Question{QuestionCommittee{λ=202979138732013/140737488355328, rank=3}}",0,"Question{QuestionCommittee{λ=47925083078637/17592186044416, rank=7}}",0,"Question{QuestionCommittee{λ=580731282846121965/576460752303423488, rank=3}}",0,"Question{QuestionCommittee{λ=881398790488045/281474976710656, rank=7}}",0,"Question{QuestionCommittee{λ=143028457570285/140737488355328, rank=6}}",0,"Question{QuestionCommittee{λ=5499616669677/4398046511104, rank=5}}",0,"Question{QuestionCommittee{λ=326895998701/274877906944, rank=3}}",0,"Question{QuestionCommittee{λ=82309547024187373/72057594037927936, rank=3}}",0,"Question{QuestionCommittee{λ=69492703791939565/18014398509481984, rank=7}}",0,"Question{QuestionCommittee{λ=47207548780525/35184372088832, rank=3}}",0,"Question{QuestionCommittee{λ=8154334252498925/2251799813685248, rank=5}}",0,"Question{QuestionCommittee{λ=1228634128698572781/1152921504606846976, rank=1}}",0,"Question{QuestionCommittee{λ=10202063795388397/9007199254740992, rank=2}}"
