i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
566,1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{26}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{19}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=10, b=8}}",1,"Question{QuestionVoter{voter=Voter{29}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{25}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{21}, a=6, b=10}}"
567,0,"Question{QuestionCommittee{λ=33/4, rank=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{27}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{6}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{22}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=10}}"
568,1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{6}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{21}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{22}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{24}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=9}}"
569,1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{8}, a=10, b=9}}",0,"Question{QuestionCommittee{λ=61/32, rank=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{23}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{5}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{23}, a=6, b=2}}"
570,1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{23}, a=10, b=6}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=6, b=1}}"
571,1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{27}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{22}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{28}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{21}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=6, b=2}}"
572,1,"Question{QuestionVoter{voter=Voter{23}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{21}, a=1, b=6}}",0,"Question{QuestionCommittee{λ=61/32, rank=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=9}}",0,"Question{QuestionCommittee{λ=93/64, rank=1}}",1,"Question{QuestionVoter{voter=Voter{25}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=2}}"
573,1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=3}}",0,"Question{QuestionCommittee{λ=61/32, rank=1}}"
574,1,"Question{QuestionVoter{voter=Voter{21}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{23}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{21}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=3}}"
575,1,"Question{QuestionVoter{voter=Voter{30}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{30}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{19}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=1}}",0,"Question{QuestionCommittee{λ=93/64, rank=1}}"
576,1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=6}}",0,"Question{QuestionCommittee{λ=45/16, rank=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=5}}"
577,1,"Question{QuestionVoter{voter=Voter{28}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{26}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{28}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=9}}",0,"Question{QuestionCommittee{λ=157/128, rank=1}}"
578,1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{21}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{30}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{27}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{24}, a=4, b=3}}",0,"Question{QuestionCommittee{λ=285/256, rank=1}}"
579,1,"Question{QuestionVoter{voter=Voter{22}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{28}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{21}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{19}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=3}}",0,"Question{QuestionCommittee{λ=541/512, rank=1}}"
580,1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{18}, a=7, b=3}}",0,"Question{QuestionCommittee{λ=31/2, rank=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=6, b=3}}",0,"Question{QuestionCommittee{λ=1053/1024, rank=1}}"
581,1,"Question{QuestionVoter{voter=Voter{8}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{22}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=9}}",0,"Question{QuestionCommittee{λ=157/128, rank=1}}",1,"Question{QuestionVoter{voter=Voter{22}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{30}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=8}}",0,"Question{QuestionCommittee{λ=2077/2048, rank=1}}"
582,1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{25}, a=4, b=3}}",0,"Question{QuestionCommittee{λ=4125/4096, rank=1}}"
583,1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{21}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{30}, a=3, b=9}}",0,"Question{QuestionCommittee{λ=157/128, rank=2}}",0,"Question{QuestionCommittee{λ=285/256, rank=1}}",1,"Question{QuestionVoter{voter=Voter{25}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=3}}",0,"Question{QuestionCommittee{λ=8221/8192, rank=1}}"
584,1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{23}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{21}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{26}, a=6, b=7}}",0,"Question{QuestionCommittee{λ=285/256, rank=2}}",0,"Question{QuestionCommittee{λ=541/512, rank=1}}",1,"Question{QuestionVoter{voter=Voter{19}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=3}}",0,"Question{QuestionCommittee{λ=16413/16384, rank=1}}"
585,1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{27}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{22}, a=3, b=7}}",0,"Question{QuestionCommittee{λ=1111/1024, rank=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{22}, a=10, b=9}}",0,"Question{QuestionCommittee{λ=61/32, rank=2}}",0,"Question{QuestionCommittee{λ=32855/32768, rank=1}}"
586,1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{27}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{30}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=4, b=7}}",0,"Question{QuestionCommittee{λ=2251/2048, rank=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=3}}",0,"Question{QuestionCommittee{λ=65681/65536, rank=1}}"
587,1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{26}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{25}, a=4, b=2}}",0,"Question{QuestionCommittee{λ=4531/4096, rank=1}}",1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=10}}",0,"Question{QuestionCommittee{λ=131391/131072, rank=1}}"
588,1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{22}, a=8, b=7}}",0,"Question{QuestionCommittee{λ=9033/8192, rank=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{23}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=10}}",0,"Question{QuestionCommittee{λ=262811/262144, rank=1}}"
589,1,"Question{QuestionVoter{voter=Voter{3}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{22}, a=4, b=9}}",0,"Question{QuestionCommittee{λ=18095/16384, rank=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=4}}",0,"Question{QuestionCommittee{λ=525593/524288, rank=1}}"
590,0,"Question{QuestionCommittee{λ=37/8, rank=2}}",1,"Question{QuestionVoter{voter=Voter{26}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{30}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=8}}",0,"Question{QuestionCommittee{λ=36219/32768, rank=1}}",1,"Question{QuestionVoter{voter=Voter{26}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=3}}",0,"Question{QuestionCommittee{λ=1051215/1048576, rank=1}}"
591,1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{23}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{22}, a=9, b=8}}",0,"Question{QuestionCommittee{λ=72409/65536, rank=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=10}}",0,"Question{QuestionCommittee{λ=2102459/2097152, rank=1}}"
592,1,"Question{QuestionVoter{voter=Voter{25}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=8}}",0,"Question{QuestionCommittee{λ=144847/131072, rank=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=3}}",0,"Question{QuestionCommittee{λ=4204947/4194304, rank=1}}"
593,1,"Question{QuestionVoter{voter=Voter{21}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=9}}",0,"Question{QuestionCommittee{λ=93/64, rank=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=7}}",0,"Question{QuestionCommittee{λ=289723/262144, rank=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=3}}",0,"Question{QuestionCommittee{λ=8409923/8388608, rank=1}}"
594,1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{30}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=8}}",0,"Question{QuestionCommittee{λ=579475/524288, rank=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=2, b=5}}",0,"Question{QuestionCommittee{λ=61/32, rank=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=7}}",0,"Question{QuestionCommittee{λ=16819875/16777216, rank=1}}"
595,1,"Question{QuestionVoter{voter=Voter{28}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{30}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{22}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{26}, a=8, b=9}}",0,"Question{QuestionCommittee{λ=45/16, rank=1}}",0,"Question{QuestionCommittee{λ=1158979/1048576, rank=1}}",1,"Question{QuestionVoter{voter=Voter{26}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=3}}",0,"Question{QuestionCommittee{λ=33639779/33554432, rank=1}}"
596,1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{21}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{26}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=8}}",0,"Question{QuestionCommittee{λ=2317929/2097152, rank=1}}",1,"Question{QuestionVoter{voter=Voter{30}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=10}}",0,"Question{QuestionCommittee{λ=67279529/67108864, rank=1}}"
597,1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{27}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=7, b=8}}",0,"Question{QuestionCommittee{λ=4635887/4194304, rank=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{30}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=3}}",0,"Question{QuestionCommittee{λ=134559087/134217728, rank=1}}"
598,1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{22}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{30}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{21}, a=7, b=8}}",0,"Question{QuestionCommittee{λ=9271745/8388608, rank=1}}",1,"Question{QuestionVoter{voter=Voter{27}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{29}, a=4, b=3}}",0,"Question{QuestionCommittee{λ=269118145/268435456, rank=1}}"
599,1,"Question{QuestionVoter{voter=Voter{23}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{24}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=8}}",0,"Question{QuestionCommittee{λ=18543461/16777216, rank=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{29}, a=3, b=10}}",0,"Question{QuestionCommittee{λ=538236319/536870912, rank=1}}"
600,1,"Question{QuestionVoter{voter=Voter{22}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=2}}",0,"Question{QuestionCommittee{λ=157/128, rank=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=2}}",0,"Question{QuestionCommittee{λ=37086893/33554432, rank=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=2, b=4}}",0,"Question{QuestionCommittee{λ=61/32, rank=1}}",0,"Question{QuestionCommittee{λ=1076472667/1073741824, rank=1}}"
601,1,"Question{QuestionVoter{voter=Voter{4}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{23}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=10}}",0,"Question{QuestionCommittee{λ=74173757/67108864, rank=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=7, b=3}}",0,"Question{QuestionCommittee{λ=2152945363/2147483648, rank=1}}"
602,1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=2}}",0,"Question{QuestionCommittee{λ=148347485/134217728, rank=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{3}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{24}, a=9, b=8}}",0,"Question{QuestionCommittee{λ=4305890755/4294967296, rank=1}}"
603,1,"Question{QuestionVoter{voter=Voter{11}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=10, b=8}}",0,"Question{QuestionCommittee{λ=33/4, rank=5}}",1,"Question{QuestionVoter{voter=Voter{28}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=2}}",0,"Question{QuestionCommittee{λ=296694941/268435456, rank=1}}",1,"Question{QuestionVoter{voter=Voter{28}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=6}}",0,"Question{QuestionCommittee{λ=93/64, rank=1}}",0,"Question{QuestionCommittee{λ=8611781539/8589934592, rank=1}}"
604,1,"Question{QuestionVoter{voter=Voter{24}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=7}}",0,"Question{QuestionCommittee{λ=593389853/536870912, rank=1}}",1,"Question{QuestionVoter{voter=Voter{30}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{24}, a=9, b=6}}",0,"Question{QuestionCommittee{λ=17223563107/17179869184, rank=1}}"
605,1,"Question{QuestionVoter{voter=Voter{30}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{28}, a=7, b=9}}",0,"Question{QuestionCommittee{λ=45/16, rank=5}}",0,"Question{QuestionCommittee{λ=1186779735/1073741824, rank=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{23}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{28}, a=1, b=3}}",0,"Question{QuestionCommittee{λ=34447126243/34359738368, rank=1}}"
