i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
463,1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{30}, a=9, b=12}}",1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{26}, a=15, b=11}}",1,"Question{QuestionVoter{voter=Voter{8}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{22}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{23}, a=11, b=9}}",1,"Question{QuestionVoter{voter=Voter{30}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{10}, a=11, b=13}}",1,"Question{QuestionVoter{voter=Voter{27}, a=2, b=12}}"
464,1,"Question{QuestionVoter{voter=Voter{28}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=13}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=11}}",1,"Question{QuestionVoter{voter=Voter{23}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{26}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{23}, a=1, b=12}}"
465,1,"Question{QuestionVoter{voter=Voter{19}, a=15, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=14, b=13}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{30}, a=15, b=11}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=14}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=12}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=14}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=12}}"
466,1,"Question{QuestionVoter{voter=Voter{18}, a=15, b=4}}",1,"Question{QuestionVoter{voter=Voter{22}, a=5, b=13}}",1,"Question{QuestionVoter{voter=Voter{16}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{23}, a=15, b=11}}",1,"Question{QuestionVoter{voter=Voter{28}, a=2, b=14}}",1,"Question{QuestionVoter{voter=Voter{25}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{30}, a=1, b=15}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{7}, a=6, b=14}}",1,"Question{QuestionVoter{voter=Voter{22}, a=2, b=3}}"
467,1,"Question{QuestionVoter{voter=Voter{21}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{29}, a=2, b=12}}",1,"Question{QuestionVoter{voter=Voter{24}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=15, b=6}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=14}}",1,"Question{QuestionVoter{voter=Voter{27}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{24}, a=2, b=12}}",1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=14}}",1,"Question{QuestionVoter{voter=Voter{15}, a=15, b=3}}"
468,1,"Question{QuestionVoter{voter=Voter{21}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{25}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=14}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{25}, a=5, b=14}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=12}}",1,"Question{QuestionVoter{voter=Voter{28}, a=10, b=14}}",1,"Question{QuestionVoter{voter=Voter{6}, a=4, b=3}}"
469,1,"Question{QuestionVoter{voter=Voter{10}, a=15, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=15, b=4}}",1,"Question{QuestionVoter{voter=Voter{24}, a=10, b=14}}",1,"Question{QuestionVoter{voter=Voter{28}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{6}, a=10, b=11}}",1,"Question{QuestionVoter{voter=Voter{29}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=14}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=1}}"
470,1,"Question{QuestionVoter{voter=Voter{14}, a=15, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{9}, a=14, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=8, b=14}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=2, b=11}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=14}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=3}}"
471,1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=12}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{27}, a=15, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=13}}",1,"Question{QuestionVoter{voter=Voter{18}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{14}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{23}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=14}}",1,"Question{QuestionVoter{voter=Voter{19}, a=2, b=13}}"
472,1,"Question{QuestionVoter{voter=Voter{2}, a=15, b=11}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{23}, a=15, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{26}, a=13, b=6}}",0,"Question{QuestionCommittee{λ=31/2, rank=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=15, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=14, b=13}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=14}}"
473,1,"Question{QuestionVoter{voter=Voter{9}, a=6, b=11}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{20}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=13}}",1,"Question{QuestionVoter{voter=Voter{5}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{14}, a=15, b=13}}",1,"Question{QuestionVoter{voter=Voter{26}, a=8, b=2}}"
474,1,"Question{QuestionVoter{voter=Voter{12}, a=15, b=11}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{1}, a=14, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=15, b=3}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=4}}",0,"Question{QuestionCommittee{λ=61/32, rank=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=14}}",1,"Question{QuestionVoter{voter=Voter{26}, a=6, b=12}}",1,"Question{QuestionVoter{voter=Voter{2}, a=6, b=12}}"
475,1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=14, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=15, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{22}, a=11, b=10}}",1,"Question{QuestionVoter{voter=Voter{22}, a=2, b=11}}",1,"Question{QuestionVoter{voter=Voter{25}, a=2, b=14}}",1,"Question{QuestionVoter{voter=Voter{18}, a=5, b=12}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=11}}"
476,1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{24}, a=14, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{21}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=14}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{30}, a=2, b=14}}",1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=12}}",1,"Question{QuestionVoter{voter=Voter{26}, a=11, b=9}}"
477,1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{27}, a=14, b=4}}",1,"Question{QuestionVoter{voter=Voter{21}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{19}, a=8, b=11}}",1,"Question{QuestionVoter{voter=Voter{5}, a=11, b=14}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=2, b=14}}",1,"Question{QuestionVoter{voter=Voter{30}, a=5, b=12}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=13}}"
478,1,"Question{QuestionVoter{voter=Voter{1}, a=15, b=13}}",1,"Question{QuestionVoter{voter=Voter{24}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=15, b=13}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{29}, a=3, b=14}}",1,"Question{QuestionVoter{voter=Voter{9}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{21}, a=12, b=10}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=12}}"
479,1,"Question{QuestionVoter{voter=Voter{11}, a=15, b=13}}",1,"Question{QuestionVoter{voter=Voter{30}, a=3, b=13}}",1,"Question{QuestionVoter{voter=Voter{18}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=15, b=8}}",0,"Question{QuestionCommittee{λ=33/4, rank=4}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=14}}",1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=4, b=12}}",1,"Question{QuestionVoter{voter=Voter{19}, a=13, b=9}}"
480,1,"Question{QuestionVoter{voter=Voter{8}, a=15, b=14}}",1,"Question{QuestionVoter{voter=Voter{17}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{25}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{24}, a=15, b=14}}",1,"Question{QuestionVoter{voter=Voter{21}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{24}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{25}, a=6, b=12}}",1,"Question{QuestionVoter{voter=Voter{21}, a=8, b=9}}"
481,1,"Question{QuestionVoter{voter=Voter{30}, a=15, b=6}}",1,"Question{QuestionVoter{voter=Voter{30}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=14, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=14}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{26}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{29}, a=3, b=7}}"
482,1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{30}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{30}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{30}, a=15, b=14}}",1,"Question{QuestionVoter{voter=Voter{20}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{26}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=12, b=7}}"
483,1,"Question{QuestionVoter{voter=Voter{26}, a=15, b=4}}",1,"Question{QuestionVoter{voter=Voter{25}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=14}}",1,"Question{QuestionVoter{voter=Voter{26}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{22}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{21}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=7}}"
484,1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{30}, a=14, b=4}}",1,"Question{QuestionVoter{voter=Voter{28}, a=15, b=14}}",1,"Question{QuestionVoter{voter=Voter{25}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{27}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{24}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{1}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=1}}"
485,1,"Question{QuestionVoter{voter=Voter{9}, a=15, b=3}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{28}, a=10, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=15, b=14}}",1,"Question{QuestionVoter{voter=Voter{26}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=15, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{24}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{28}, a=11, b=8}}",1,"Question{QuestionVoter{voter=Voter{19}, a=8, b=15}}"
486,1,"Question{QuestionVoter{voter=Voter{28}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=14, b=15}}",1,"Question{QuestionVoter{voter=Voter{22}, a=3, b=12}}",1,"Question{QuestionVoter{voter=Voter{30}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=15, b=7}}",1,"Question{QuestionVoter{voter=Voter{24}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=13}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=11}}",1,"Question{QuestionVoter{voter=Voter{25}, a=3, b=7}}"
487,1,"Question{QuestionVoter{voter=Voter{3}, a=15, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=15}}",1,"Question{QuestionVoter{voter=Voter{10}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{23}, a=13, b=12}}",1,"Question{QuestionVoter{voter=Voter{30}, a=15, b=10}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=14}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=13}}",1,"Question{QuestionVoter{voter=Voter{30}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=10}}"
488,1,"Question{QuestionVoter{voter=Voter{21}, a=11, b=4}}",1,"Question{QuestionVoter{voter=Voter{25}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{22}, a=8, b=15}}",1,"Question{QuestionVoter{voter=Voter{25}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{22}, a=8, b=12}}",1,"Question{QuestionVoter{voter=Voter{2}, a=15, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=15, b=14}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=13}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=10}}"
489,1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{26}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=15}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=12}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=11}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=13}}",1,"Question{QuestionVoter{voter=Voter{9}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=10}}"
490,1,"Question{QuestionVoter{voter=Voter{27}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{21}, a=6, b=11}}",1,"Question{QuestionVoter{voter=Voter{25}, a=8, b=14}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=13}}",0,"Question{QuestionCommittee{λ=31/2, rank=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=7}}"
491,0,"Question{QuestionCommittee{λ=37/8, rank=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{20}, a=14, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{27}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{14}, a=7, b=14}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{25}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{21}, a=8, b=3}}"
492,0,"Question{QuestionCommittee{λ=45/16, rank=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=13}}",1,"Question{QuestionVoter{voter=Voter{12}, a=15, b=6}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{26}, a=15, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=13}}",1,"Question{QuestionVoter{voter=Voter{22}, a=3, b=13}}",1,"Question{QuestionVoter{voter=Voter{27}, a=8, b=7}}"
493,1,"Question{QuestionVoter{voter=Voter{17}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=14, b=2}}",1,"Question{QuestionVoter{voter=Voter{28}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{29}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{25}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{25}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=13}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=7}}"
494,1,"Question{QuestionVoter{voter=Voter{7}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{2}, a=8, b=13}}",1,"Question{QuestionVoter{voter=Voter{18}, a=14, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{24}, a=4, b=15}}",1,"Question{QuestionVoter{voter=Voter{25}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=10, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=13}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=13}}",1,"Question{QuestionVoter{voter=Voter{3}, a=2, b=7}}"
495,1,"Question{QuestionVoter{voter=Voter{22}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{2}, a=14, b=8}}",0,"Question{QuestionCommittee{λ=37/8, rank=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=15}}",1,"Question{QuestionVoter{voter=Voter{11}, a=15, b=8}}",1,"Question{QuestionVoter{voter=Voter{22}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{24}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=10, b=4}}"
496,1,"Question{QuestionVoter{voter=Voter{30}, a=6, b=4}}",0,"Question{QuestionCommittee{λ=61/32, rank=5}}",1,"Question{QuestionVoter{voter=Voter{3}, a=13, b=6}}",1,"Question{QuestionVoter{voter=Voter{8}, a=15, b=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=10, b=15}}",1,"Question{QuestionVoter{voter=Voter{25}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{25}, a=7, b=14}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{21}, a=8, b=4}}"
497,1,"Question{QuestionVoter{voter=Voter{22}, a=10, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=10, b=5}}",1,"Question{QuestionVoter{voter=Voter{29}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{29}, a=2, b=15}}",1,"Question{QuestionVoter{voter=Voter{4}, a=15, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=14}}",1,"Question{QuestionVoter{voter=Voter{22}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{21}, a=1, b=11}}"
498,1,"Question{QuestionVoter{voter=Voter{30}, a=15, b=11}}",1,"Question{QuestionVoter{voter=Voter{27}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{25}, a=15, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{24}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{28}, a=5, b=14}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{30}, a=5, b=11}}"
499,1,"Question{QuestionVoter{voter=Voter{22}, a=12, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=14}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{30}, a=5, b=9}}",0,"Question{QuestionCommittee{λ=37/8, rank=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=14}}",1,"Question{QuestionVoter{voter=Voter{28}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{22}, a=1, b=14}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=14}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=11}}"
500,1,"Question{QuestionVoter{voter=Voter{15}, a=15, b=4}}",1,"Question{QuestionVoter{voter=Voter{22}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=14, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{30}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{26}, a=15, b=11}}",1,"Question{QuestionVoter{voter=Voter{9}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{24}, a=5, b=13}}",0,"Question{QuestionCommittee{λ=33/4, rank=7}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=11}}"
501,1,"Question{QuestionVoter{voter=Voter{23}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=11}}",1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=15}}",1,"Question{QuestionVoter{voter=Voter{19}, a=15, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{22}, a=5, b=13}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=4, b=13}}",1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=14}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=1}}"
502,1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=11}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{30}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{24}, a=12, b=6}}",1,"Question{QuestionVoter{voter=Voter{27}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{14}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{28}, a=5, b=13}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=14}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=6}}"
